148	29	45	29	3	49.72	0	999999	0
149	29	45	29	3	49.74	0	999999	0
150	29	45	29	3	49.75	0	999999	0
151	30	48	30	3.5	50	0	999999	0
152	30	48	30	3.5	50.5	0	999999	0
153	30	48	30	3.5	51	0	999999	0
154	30	48	30	3.5	51.5	0	999999	0
155	30	48	30	3.5	51.57	0	999999	0
156	30	48	30	3.5	52.745	0	999999	0
157	30	48	30	3.5	52.845	0	999999	0
158	30	48	30	3.5	53.24	0	999999	0
159	30	48	30	3.5	53.34	0	999999	0
160	30	49	30	3.5	54	0	999999	0
161	30	49	30	3.5	54.24	0	999999	0
162	30	49	30	3.5	54.34	0	999999	0
163	30	49	30	3.5	54.5	0	999999	0
164	30	49	30	3.5	54.745	0	999999	0
165	30	49	30	3.5	54.845	0	999999	0
166	31	51	31	3.5	55.8	0	999999	0
167	31	51	31	3.5	55.87	0	999999	0
168	31	51	31	3.5	56.134	0	999999	0
169	31	51	31	3.5	56.136	0	999999	0
170	32	54	32	4	62.43	0	999999	0
171	32	54	32	4	62.45	0	999999	0
172	32	54	32	4	64.638	0	999999	0
173	32	54	32	4	64.639	0	999999	0
174	33	57	33	4	67.2	0	999999	0
175	33	57	33	4	67.26	0	999999	0
176	33	57	33	4	67.82	0	999999	0
177	33	57	33	4	67.86	0	999999	0
178	33	57	33	4	69.06	0	999999	0
179	33	57	33	4	69.075	0	999999	0
180	33	57	33	4	69.08	0	999999	0
181	33	57	33	4	69.675	0	999999	0
182	34	58	34	4	70	0	999999	0
183	34	58	34	4	70.12	0	999999	0
184	34	58	34	4	70.15	0	999999	0
185	34	58	34	4	70.45	0	999999	0
186	34	58	34	4	70.81	0	999999	0
187	34	58	34	4	71.05	0	999999	0
188	34	58	34	4	71.82	0	999999	0
189	34	58	34	4	71.98	0	999999	0
190	35	60	35	4.5	72.342	0	999999	0
191	35	60	35	4.5	72.344	0	999999	0
192	35	60	35	4.5	72.345	0	999999	0
193	35	60	35	4.5	72.347	0	999999	0
194	35	60	35	4.5	72.347	0	999999	0
195	35	61	35	4.5	73.342	0	999999	0
196	35	61	35	4.5	73.344	0	999999	0
197	35	62	35	4.5	73.345	0	999999	0
198	35	62	35	4.5	74.332	0	999999	0
199	35	62	35	4.5	74.347	0	999999	0
200	36	63	36	4.5	75.015	0	999999	0
201	36	63	36	4.5	75.115	0	999999	0
202	36	63	36	4.5	78.674	0	999999	0
203	36	63	36	4.5	78.774	0	999999	0
204	36	63	36	4.5	78.907	0	999999	0
205	36	63	36	4.5	78.937	0	999999	0
206	38	66	38	5	80.355	0	999999	0
207	38	66	38	5	80.455	0	999999	0
208	38	66	38	5	81.078	0	999999	0
209	38	66	38	5	81.378	0	999999	0
210	38	66	38	5	81.578	0	999999	0
211	38	66	38	5	81.778	0	999999	0
212	38	66	38	5	82.9	0	999999	0
213	38	66	38	5	82.91	0	999999	0
214	38	66	38	5	83.4	0	999999	0
215	38	66	38	5	83.44	0	999999	0
216	41	72	41	5.5	94.93	0	999999	0
217	41	72	41	5.5	94.935	0	999999	0
218	42	75	42	5.5	95.251	0	999999	0
219	42	75	42	5.5	95.256	0	999999	0
220	42	75	43	5.5	96.251	0	999999	0
221	41	72	43	5.5	96.93	0	999999	0
222	42	75	44	6	97.256	0	999999	0
223	41	72	43	5.5	99.935	0	999999	0
224	44	78	44	6	100	0	999999	0
225	44	78	44	6	100.25	0	999999	0
226	44	78	44	6	100.3	0	999999	0
227	44	78	44	6	100.35	0	999999	0
228	44	78	44	6	100.37	0	999999	0
229	44	78	44	6	100.375	0	999999	0
230	44	78	44	6	100.45	0	999999	0
231	44	78	44	6	100.455	0	999999	0
232	44	78	44	6	100.46	0	999999	0
233	44	78	44	6	100.465	0	999999	0
234	44	78	44	6	100.5	0	999999	0
235	44	78	44	6	100.57	0	999999	0
236	44	78	44	6.5	101.346	0	999999	0
237	44	78	44	6.5	101.349	0	999999	0
238	44	78	44	6.5	101.736	0	999999	0
239	44	78	44	6.5	101.76	0	999999	0
240	44	78	44	6.5	103.612	0	999999	0
241	44	78	44	6.5	103.62	0	999999	0
242	45	81	45	6.5	105.99	0	999999	0
243	45	81	45	6.5	105.999	0	999999	0
244	45	84	45	6.5	108.33	0	999999	0
245	45	84	45	6.5	108.336	0	999999	0
246	47	87	47	7	111.42	0	999999	0
247	47	87	47	7	111.462	0	999999	0
248	47	87	47	7	113.304	0	999999	0
249	47	87	47	7	113.324	0	999999	0
250	48	90	48	7	116.735	0	999999	0
251	48	90	48	7	116.75	0	999999	0
252	48	90	48	7	116.85	0	999999	0
253	48	90	48	7	116.852	0	999999	0
254	48	90	48	7	117.306	0	999999	0
255	48	90	48	7	117.396	0	999999	0
256	50	93	50	7.5	120	0	999999	0
257	50	95	50	7.5	120.1	0	999999	0
258	50	95	50	7.5	122	0	999999	0
259	50	95	50	7.5	122.1	0	999999	0
260	50	95	50	7.5	123.5	0	999999	0
261	50	95	50	7.5	123.54	0	999999	0
262	50	95	52	7.5	123.55	0	999999	0
263	50	95	52	7.5	124	0	999999	0
264	50	95	52	7.5	124.54	0	999999	0
265	50	95	52	7.5	124.55	0	999999	0
266	54	102	54	8	137.541	0	999999	0
267	54	102	54	8	137.543	0	999999	0
268	54	102	54	8	137.8	0	999999	0
269	54	102	54	8	137.82	0	999999	0
270	59	111	59	9	150.5	0	999999	0
271	59	111	59	9	150.53	0	999999	0
272	59	111	59	9	150.72	0	999999	0
273	59	111	59	9	150.723	0	999999	0
274	59	111	59	9	152.79	0	999999	0
275	59	111	59	9	152.793	0	999999	0
276	59	111	59	9	153.045	0	999999	0
277	59	111	59	9	153.0453	0	999999	0
278	59	111	59	9	153.5	0	999999	0
279	59	111	59	9	153.52	0	999999	0
280	60	114	60	9	157.6	0	999999	0
281	60	114	60	9	157.63	0	999999	0
282	62	117	62	9.5	160	0	999999	0
283	62	117	62	9.5	160.3	0	999999	0
284	62	117	62	9.5	162.035	0	999999	0
285	62	117	62	9.5	162.0352	0	999999	0
286	65	117	63	10	173.732	0	999999	0
287	65	117	63	10	173.736	0	999999	0
288	65	117	63	10	173.9	0	999999	0
289	65	117	63	10	173.91	0	999999	0
290	66	120	63	10	176.697	0	999999	0
291	66	120	63	10	176.699	0	999999	0
292	66	120	63	10	177.205	0	999999	0
293	66	120	63	10	177.229	0	999999	0
294	75	135	65	13	250.215	0	999999	0
295	75	135	65	13	250.257	0	999999	0
296	90	170	70	15	300	0	999999	0
297	90	170	70	15	300.5	0	999999	0
298	90	170	70	15	300.51	0	999999	0
299	90	170	70	15	300.55	0	999999	0
300	90	180	70	15	302	0	999999	0
301	90	180	70	15	302.5	0	999999	0
